ts_code,name,type,trade_date,pct_change,pct_chg,close,vol
884210.TI,食品及饲料添加剂,I,20260522,0.5456,,3395.527,1635766.1
700479.TI,工业集团企业Ⅳ(A股),I,20260522,0.5217,,1403.6646,480260.43
700371.TI,工业集团企业Ⅲ(A股),I,20260522,0.5217,,1403.6646,480260.43
884010.TI,粮油加工,I,20260522,0.5133,,1157.172,455530.29
884201.TI,物流Ⅲ,I,20260522,0.5084,,5488.499,5785648.4
881152.TI,物流,I,20260522,0.5084,,5488.499,5785648.4
884078.TI,农用机械,I,20260522,0.4836,,2712.058,719307.48
700422.TI,独立电力生产商与能源贸易商Ⅲ(A股),I,20260522,0.4786,,1021.2699,9981043.4
881128.TI,汽车服务及其他,I,20260522,0.4568,,1134.408,2424020.3
700455.TI,石油与天然气的储存和运输(A股),I,20260522,0.4374,,2687.664,620976.82
884260.TI,游戏Ⅲ,I,20260522,0.4328,,9968.938,6922630.7
881275.TI,游戏,I,20260522,0.4328,,9968.938,6922630.7
700592.TI,房地产服务(A股),I,20260522,0.4324,,1154.9658,2553781.74
884203.TI,产业地产,I,20260522,0.4286,,2441.646,3699843.9
700582.TI,燃气公用事业Ⅳ(A股),I,20260522,0.4246,,1034.7601,4839565.05
700419.TI,燃气公用事业Ⅲ(A股),I,20260522,0.4246,,1034.7569,4839565.05
700474.TI,航天航空与国防(A股),I,20260522,0.4234,,3142.9401,11019227.57
700367.TI,航空航天与国防(A股),I,20260522,0.4234,,3143.2094,11019227.57
884176.TI,出版,I,20260522,0.4156,,1737.585,2710094.0
881134.TI,食品加工制造,I,20260522,0.3954,,4982.489,8664966.6
700310.TI,公用事业(A股),I,20260522,0.3954,,1945.572,85047855.39
884199.TI,医药流通,I,20260522,0.3954,,2767.165,2918875.0
700342.TI,公用事业Ⅱ(A股),I,20260522,0.3954,,1945.1392,85047855.39
700587.TI,多样化房地产投资信托(A股),I,20260522,0.3802,,469.3295,46723.0
700423.TI,多元化房地产投资信托(A股),I,20260522,0.3802,,462.2579,46723.0
700343.TI,权益型房地产投资信托(REIT)(A股),I,20260522,0.3802,,338.7348,46723.0
700450.TI,石油与天然气钻井(A股),I,20260522,0.3798,,688.6891,1681538.26
881101.TI,种植业与林业,I,20260522,0.3792,,4490.828,5856536.0
884068.TI,专业工程,I,20260522,0.3526,,1973.366,7810058.5
881182.TI,美容护理,I,20260522,0.346,,5232.219,1846898.8
884261.TI,数字媒体,I,20260522,0.3391,,9975.179,2571147.9
884152.TI,燃气Ⅲ,I,20260522,0.3317,,2027.467,5879440.4
881146.TI,燃气,I,20260522,0.3317,,2027.467,5879440.4
700476.TI,建筑与工程Ⅳ(A股),I,20260522,0.3292,,1455.8159,37455369.8
700369.TI,建筑与工程Ⅲ(A股),I,20260522,0.3292,,1455.8194,37455369.8
884003.TI,其他种植业,I,20260522,0.326,,2251.993,2276511.4
884067.TI,基础建设,I,20260522,0.3238,,1713.834,13387497.3
884004.TI,林业,I,20260522,0.3003,,1606.961,1627442.2
884233.TI,休闲食品,I,20260522,0.2979,,7606.701,2036963.0
884147.TI,水电,I,20260522,0.2915,,3152.143,4053562.9
884106.TI,其他运输设备,I,20260522,0.283,,3027.099,1244118.08
700523.TI,其他专卖店(A股),I,20260522,0.2805,,229.8218,630250.28
884272.TI,化妆品,I,20260522,0.2698,,6780.973,933821.21
700384.TI,休闲设备与用品(A股),I,20260522,0.2693,,1627.0122,1787356.9
700510.TI,消闲用品(A股),I,20260522,0.2693,,1550.5822,1787356.9
884218.TI,机器人,I,20260522,0.2681,,18198.363,4995481.6
700577.TI,出版(A股),I,20260522,0.2668,,1167.4964,3220508.99
884249.TI,国有大型银行,I,20260522,0.265,,2967.476,12344317.7
700326.TI,耐用消费品与服装(A股),I,20260522,0.2483,,2678.5654,56658634.33
884155.TI,铁路运输,I,20260522,0.2466,,1034.184,3217504.9
700470.TI,钢铁(A股),I,20260522,0.2214,,1265.2276,18971787.71
700378.TI,海上运输Ⅲ(A股),I,20260522,0.214,,3308.0843,10909868.88
700494.TI,海上运输Ⅳ(A股),I,20260522,0.214,,3308.0843,10909868.88
884280.TI,宠物食品,I,20260522,0.2049,,3145.725,131667.59
884178.TI,广告营销,I,20260522,0.2004,,1306.724,13105464.5
700495.TI,铁路运输(A股),I,20260522,0.1989,,658.0616,3217504.91
700416.TI,娱乐(A股),I,20260522,0.1827,,1055.6088,14739661.25
700581.TI,电力公用事业Ⅳ(A股),I,20260522,0.171,,2204.4538,60254855.84
700418.TI,电力公用事业Ⅲ(A股),I,20260522,0.171,,2204.4479,60254855.84
700332.TI,医疗保健设备与服务(A股),I,20260522,0.1643,,2707.091,11788254.22
881175.TI,医疗服务,I,20260522,0.1597,,17819.846,8336865.1
700403.TI,金融服务Ⅲ(A股),I,20260522,0.1575,,1403.6794,4514287.0
884189.TI,啤酒,I,20260522,0.1548,,2645.556,645320.94
881143.TI,医药商业,I,20260522,0.1527,,4678.284,3463268.6
700396.TI,医疗保健设备与用品(A股),I,20260522,0.1461,,2772.999,6737318.86
884154.TI,高速公路,I,20260522,0.1443,,2108.18,2522273.5
881164.TI,文化传媒,I,20260522,0.1348,,2852.026,23476790.0
700324.TI,运输(A股),I,20260522,0.1294,,1431.0991,38492194.97
700533.TI,农产品与服务(A股),I,20260522,0.1194,,1210.6052,13110307.6
884022.TI,纯碱,I,20260522,0.1105,,2439.029,1909946.8
700397.TI,医疗保健提供商与服务(A股),I,20260522,0.1086,,2223.364,4793376.96
700460.TI,工业气体(A股),I,20260522,0.1064,,3200.2396,1484275.76
881140.TI,化学制药,I,20260522,0.1055,,6364.174,18180716.0
700499.TI,公路与铁路(A股),I,20260522,0.1042,,1429.3984,2983259.51
884052.TI,普钢,I,20260522,0.0968,,1144.237,14123935.0
700383.TI,家庭耐用消费品(A股),I,20260522,0.0633,,4038.6516,41959095.18
700529.TI,日常消费品零售(A股),I,20260522,0.0631,,733.7347,3044998.94
700360.TI,能源设备与服务(A股),I,20260522,0.0369,,1876.2194,6623459.16
700453.TI,石油与天然气的勘探与生产(A股),I,20260522,0.0357,,2913.8631,856076.74
700472.TI,林业产品(A股),I,20260522,0.0228,,2672.0009,3024485.43
884120.TI,软饮料,I,20260522,0.0093,,2568.67,1375079.7
700580.TI,互动媒体与服务Ⅳ(A股),I,20260522,0.0056,,1331.3216,6355017.65
700417.TI,互动媒体与服务Ⅲ(A股),I,20260522,0.0056,,1331.2574,6355017.65
700585.TI,独立电力生产商与能源贸易商Ⅳ(A股),I,20260522,0.003,,1286.5729,2358951.88
884100.TI,商用载货车,I,20260522,-0.0031,,3036.0,2380988.9
700547.TI,综合性银行(A股),I,20260522,-0.0074,,1947.7609,22470825.29
881283.TI,多元金融,I,20260522,-0.0134,,1191.671,8032839.0
884158.TI,多元金融Ⅲ,I,20260522,-0.0134,,1191.671,8032839.0
700451.TI,石油天然气设备与服务(A股),I,20260522,-0.0153,,2252.5734,4941920.9
884117.TI,彩电,I,20260522,-0.0441,,3662.021,2165205.3
700382.TI,汽车(A股),I,20260522,-0.0583,,3282.6387,7941526.07
884250.TI,股份制银行,I,20260522,-0.0815,,2236.328,8227564.3
700508.TI,家用电器(A股),I,20260522,-0.0926,,4986.314,10327239.16
884299.TI,定制家居,I,20260522,-0.1064,,9172.765,709578.34
700391.TI,日常消费品分销和零售Ⅲ(A股),I,20260522,-0.1104,,956.9966,7057366.09
700329.TI,日常消费品分销和零售Ⅱ(A股),I,20260522,-0.1104,,956.9966,7057366.09
884016.TI,油气开采,I,20260522,-0.1365,,1650.304,1644305.2
881102.TI,养殖业,I,20260522,-0.1442,,2864.687,7692113.2
884144.TI,化学制剂,I,20260522,-0.1461,,1937.368,13023300.1
881107.TI,油气开采及服务,I,20260522,-0.1478,,1810.496,6420230.3
700341.TI,媒体与娱乐(A股),I,20260522,-0.1481,,1144.513,44524779.44
700503.TI,汽车制造商(A股),I,20260522,-0.1505,,3291.5805,7640765.97
884018.TI,油服工程,I,20260522,-0.156,,1920.912,4775924.9
700526.TI,药品零售(A股),I,20260522,-0.1584,,1327.7672,3217556.43
700500.TI,海港与服务(A股),I,20260522,-0.1644,,1575.5752,4896522.43
884125.TI,乳品,I,20260522,-0.1685,,1662.806,1969660.3
884239.TI,疫苗,I,20260522,-0.1759,,7639.492,1328866.98
700579.TI,互动家庭娱乐(A股),I,20260522,-0.1851,,1382.642,7448677.74
884153.TI,港口,I,20260522,-0.186,,1430.478,4522452.2
700557.TI,多元化保险(A股),I,20260522,-0.2043,,2707.2068,1045899.54
700334.TI,银行(A股),I,20260522,-0.208,,1986.5033,29156261.49
700402.TI,商业银行(A股),I,20260522,-0.208,,1986.5033,29156261.49
700380.TI,交通基本设施(A股),I,20260522,-0.2142,,1586.2516,8155690.5
884165.TI,旅游综合,I,20260522,-0.227,,938.793,1247444.12
884161.TI,专业连锁,I,20260522,-0.2485,,2158.909,1295413.57
881105.TI,煤炭开采加工,I,20260522,-0.2491,,2777.623,12733532.4
700406.TI,保险Ⅲ(A股),I,20260522,-0.3029,,2596.3092,1879414.14
700336.TI,保险Ⅱ(A股),I,20260522,-0.3029,,2596.3092,1879414.14
700584.TI,水公用事业Ⅳ(A股),I,20260522,-0.3083,,1612.4149,3069056.6
700421.TI,水公用事业Ⅲ(A股),I,20260522,-0.3083,,1612.4149,3069056.6
881148.TI,港口航运,I,20260522,-0.3206,,1247.97,15815190.0
700489.TI,人力资源与就业服务(A股),I,20260522,-0.3273,,912.8391,146020.21
884273.TI,医疗美容,I,20260522,-0.3349,,1101.842,243549.51
700506.TI,家庭装饰品(A股),I,20260522,-0.3349,,1787.8742,2345684.86
700327.TI,消费者服务(A股),I,20260522,-0.3365,,1383.9186,6222113.94
884123.TI,肉制品,I,20260522,-0.3403,,1175.358,1586428.0
700532.TI,软饮料与不含酒精饮料(A股),I,20260522,-0.3403,,1951.2063,1063124.8
700537.TI,医疗保健设备(A股),I,20260522,-0.3521,,3018.656,4938707.82
700512.TI,鞋类(A股),I,20260522,-0.357,,481.7728,1015853.69
881133.TI,饮料制造,I,20260522,-0.3618,,5087.233,5323952.4
881155.TI,银行,I,20260522,-0.3655,,1283.424,29156261.0
700539.TI,保健护理产品经销商(A股),I,20260522,-0.3681,,1569.4706,447857.31
700549.TI,综合金融服务(A股),I,20260522,-0.3829,,1155.843,3156655.45
700544.TI,生物科技Ⅳ(A股),I,20260522,-0.3902,,2156.0497,4849447.23
700399.TI,生物科技Ⅲ(A股),I,20260522,-0.3902,,2156.0497,4849447.23
884131.TI,辅料,I,20260522,-0.3935,,3708.447,163024.76
884275.TI,生猪养殖,I,20260522,-0.398,,5001.831,5468708.1
884113.TI,空调,I,20260522,-0.4113,,2494.079,913619.17
884230.TI,品牌消费电子,I,20260522,-0.4121,,2801.403,774103.97
700309.TI,通讯业务(A股),I,20260522,-0.4134,,1576.2112,54837704.31
884137.TI,家纺,I,20260522,-0.4215,,2345.222,335337.2
884191.TI,航运,I,20260522,-0.4411,,2946.263,11292739.1
884252.TI,农商行,I,20260522,-0.4446,,2668.05,2180068.0
700306.TI,医疗保健(A股),I,20260522,-0.4454,,2273.9888,51060545.87
700575.TI,广播(A股),I,20260522,-0.4466,,851.5332,1149691.56
884244.TI,医疗研发外包,I,20260522,-0.4897,,30517.562,3178689.2
884012.TI,农业综合,I,20260522,-0.4934,,1227.307,294875.16
884276.TI,肉鸡养殖,I,20260522,-0.4987,,5340.175,545538.02
884168.TI,餐饮,I,20260522,-0.5225,,1383.672,251946.95
881173.TI,小家电,I,20260522,-0.5273,,4739.854,1728629.2
884115.TI,小家电Ⅲ,I,20260522,-0.5273,,4739.854,1728629.2
700415.TI,媒体(A股),I,20260522,-0.5323,,1205.891,23430100.54
700509.TI,家用器具与特殊消费品(A股),I,20260522,-0.5378,,3086.9231,1199074.67
700393.TI,食品(A股),I,20260522,-0.5411,,1780.3762,27034880.91
700546.TI,生命科学工具和服务Ⅳ(A股),I,20260522,-0.5448,,16805.0479,2319839.02
700401.TI,生命科学工具和服务Ⅲ(A股),I,20260522,-0.5448,,16805.0479,2319839.02
700516.TI,餐馆(A股),I,20260522,-0.5518,,829.4679,251946.95
700456.TI,煤与消费用燃料(A股),I,20260522,-0.5634,,993.8996,9694250.5
884014.TI,煤炭开采,I,20260522,-0.5709,,3479.398,11060175.4
884300.TI,药店,I,20260522,-0.5754,,7732.925,544393.63
700386.TI,酒店、餐馆与休闲(A股),I,20260522,-0.5853,,1619.031,4005601.98
884164.TI,自然景点,I,20260522,-0.6214,,2002.74,1045448.74
884156.TI,机场,I,20260522,-0.6253,,954.086,1050584.36
700307.TI,金融(A股),I,20260522,-0.6256,,2093.7707,71730752.17
881156.TI,保险,I,20260522,-0.6284,,1906.576,1879414.1
884159.TI,保险Ⅲ,I,20260522,-0.6284,,1906.576,1879414.1
700333.TI,制药、生物科技和生命科学(A股),I,20260522,-0.6441,,2245.1599,39272291.65
881160.TI,旅游及酒店,I,20260522,-0.6631,,2876.944,3525939.3
884013.TI,动物保健,I,20260522,-0.683,,1611.963,582392.97
884251.TI,城商行,I,20260522,-0.6918,,2101.108,6404311.8
700400.TI,制药Ⅲ(A股),I,20260522,-0.7035,,2097.684,32103005.4
700545.TI,制药Ⅳ(A股),I,20260522,-0.7035,,2097.684,32103005.4
700558.TI,财产与意外伤害保险(A股),I,20260522,-0.7143,,1097.2241,437248.95
700548.TI,区域性银行(A股),I,20260522,-0.7144,,2179.6292,6685436.2
700301.TI,能源(A股),I,20260522,-0.7382,,1039.2692,26084665.7
700320.TI,能源Ⅱ(A股),I,20260522,-0.7382,,1039.2716,26084665.7
700574.TI,广告(A股),I,20260522,-0.7502,,1300.1022,15181049.04
700528.TI,食品零售(A股),I,20260522,-0.774,,447.9366,646947.24
884235.TI,印刷,I,20260522,-0.7766,,1561.598,241179.84
884002.TI,粮食种植,I,20260522,-0.8129,,1507.973,326417.29
884163.TI,人工景点,I,20260522,-0.82,,1401.741,434351.23
881142.TI,生物制品,I,20260522,-0.8226,,6154.795,6061052.6
884172.TI,电视广播,I,20260522,-0.8519,,1547.966,5090085.4
700534.TI,包装食品与肉类(A股),I,20260522,-0.8537,,2188.4779,13924573.31
700454.TI,石油与天然气的炼制和营销(A股),I,20260522,-0.8744,,1741.6212,2346628.14
884232.TI,厨卫电器Ⅲ,I,20260522,-0.8824,,6343.397,517875.37
881174.TI,厨卫电器,I,20260522,-0.8824,,6343.397,517875.37
700556.TI,人寿与健康保险(A股),I,20260522,-0.8879,,1796.9178,396265.65
700361.TI,石油、天然气与消费用燃料(A股),I,20260522,-0.9267,,969.3373,19461206.54
700530.TI,啤酒酿造商(A股),I,20260522,-0.9425,,1756.721,645320.94
884240.TI,其他生物制品,I,20260522,-1.008,,5885.197,3797256.3
700514.TI,酒店、度假村与豪华游轮(A股),I,20260522,-1.0104,,1527.6639,3140334.28
700305.TI,日常消费品(A股),I,20260522,-1.0189,,2144.9051,40688699.63
884238.TI,血液制品,I,20260522,-1.0255,,7071.019,934929.1
884043.TI,粘胶,I,20260522,-1.0418,,2561.842,854977.12
700576.TI,有线和卫星电视(A股),I,20260522,-1.0998,,902.7032,3878850.95
884254.TI,旅游零售,I,20260522,-1.1109,,5766.857,467382.49
700330.TI,食品、饮料与烟草(A股),I,20260522,-1.1552,,2334.456,32253442.73
700498.TI,机场服务(A股),I,20260522,-1.1555,,1786.0546,275908.56
700541.TI,保健护理机构(A股),I,20260522,-1.1784,,6259.9193,1146168.51
700340.TI,电信业务(A股),I,20260522,-1.2357,,1781.9038,10312924.87
881151.TI,机场航运,I,20260522,-1.2724,,1900.528,8913063.0
884247.TI,商业地产,I,20260522,-1.3131,,1323.97,1734598.7
700413.TI,综合电信业务Ⅲ(A股),I,20260522,-1.3394,,1889.4764,9860495.17
700553.TI,资产管理与托管银行(A股),I,20260522,-1.3657,,1485.5455,2198517.85
700404.TI,消费信贷Ⅲ(A股),I,20260522,-1.4063,,822.2397,296963.78
700552.TI,消费信贷Ⅳ(A股),I,20260522,-1.4063,,822.2397,296963.78
881157.TI,证券,I,20260522,-1.4084,,1417.201,33823849.0
884205.TI,证券Ⅲ,I,20260522,-1.4084,,1417.201,33823849.0
700464.TI,纸和塑料包装产品和材料(A股),I,20260522,-1.4138,,2091.2219,4936469.08
700335.TI,金融服务Ⅱ(A股),I,20260522,-1.4168,,1700.8083,40695076.54
884167.TI,酒店,I,20260522,-1.4247,,1385.857,546748.29
700554.TI,投资银行业与经纪业(A股),I,20260522,-1.5166,,1793.5863,32926736.95
700405.TI,资本市场(A股),I,20260522,-1.5199,,1737.9913,35883825.76
884119.TI,其他酒类,I,20260522,-1.6452,,6724.5,1333891.36
700377.TI,客运航空公司Ⅲ(A股),I,20260522,-1.6533,,1052.7947,6799957.98
700493.TI,客运航空公司Ⅳ(A股),I,20260522,-1.6533,,1052.7947,6799957.98
700392.TI,饮料(A股),I,20260522,-1.6745,,3290.4155,5218561.82
884157.TI,航空运输,I,20260522,-1.6768,,1232.485,7862478.6
700550.TI,多领域控股(A股),I,20260522,-1.7241,,924.9788,194155.84
700555.TI,综合性资本市场(A股),I,20260522,-1.7626,,194.7429,758570.96
700531.TI,酿酒商与葡萄酒商(A股),I,20260522,-1.8081,,3398.5275,3510116.08
700572.TI,综合电信业务Ⅳ(A股),I,20260522,-1.8251,,1043.0575,7335496.71
700452.TI,综合性石油与天然气企业(A股),I,20260522,-1.9229,,871.2452,5943274.34
884313.TI,电信运营商,I,20260522,-1.9745,,722.752,7269679.4
881273.TI,白酒,I,20260522,-3.136,,2131.337,2022837.7
884188.TI,白酒Ⅲ,I,20260522,-3.136,,2131.337,2022837.7
